label,sample_id,location,sample_collect_date,RNA_ext_rep,pcr_gene_target,task,concentration,CI,positive_partitions,negative_partitions,threshold,sample_collect_time,date_extracted,extraction_run_per_day,test_result_date,plate_ID,volume_wastewater_ml,volume_elution_ul,volume_dPCR_reaction_ul,volume_dPCR_RNA_ul,dilution_factor_dPCR,sample_type,GT_kit,reporting_jurisdiction,county_names,other_jurisdiction,zipcode,population_served,sample_location,sample_location_specify,institution_type,wwtp_name,wwtp_jurisdiction,capacity_mgd,sample_matrix,composite_freq,concentration_method,extraction_method,rec_eff_target_name,rec_eff_spike_matrix,pcr_target,pcr_type,quant_stan_type,stan_ref,inhibition_method,num_no_target_control,lab_id,pcr_target_units,inhibition_detect,inhibition_adjust,flow_rate,concentration_per_liter,copies_per_day,QL_extContr,QL_dPCR,false_positive,ntc_amplify,recovery.rate,extraction_outlier,concentration_per_liter_corrected
Rural_Town_5_2021-10-31_1,Rural_Town_5_2021-10-31,Rural_Town_5,2021-10-31,1,PMMoV,Sample,40.7,7.0000000000000007E-2,765,24658,65.72,10:00:00.0,2021-11-02T00:00:00Z,2,2021-11-03,110321imci1101_1103,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.026568,3.2560000000000004e7,3274586095080.9604,864.0000000000001,0,no,no,4.132953736654804,no,7.878142866983538e8
Rural_Town_5_2021-10-31_2,Rural_Town_5_2021-10-31,Rural_Town_5,2021-10-31,2,PMMoV,Sample,28.7,8.5000000000000006E-2,532,24920,65.72,10:00:00.0,2021-11-02T00:00:00Z,2,2021-11-03,110321imci1101_1103,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.026568,2.296e7,2309106165327.3604,864.0000000000001,0,no,no,3.3063629893238438,no,6.94418612661018e8
Small_City_2021-10-31_1,Small_City_2021-10-31,Small_City,2021-10-31,1,PMMoV,Sample,76.2,5.0999999999999997E-2,1451,23939,65.72,10:00:00.0,2021-11-02T00:00:00Z,2,2021-11-03,110321imci1101_1103,25,100,40,20,100,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.63,6.096e7,376136706297600,864.0000000000001,0,no,no,128.12156583629894,yes,6.096e7
Small_City_2021-10-31_2,Small_City_2021-10-31,Small_City,2021-10-31,2,PMMoV,Sample,54.1,6.0999999999999999E-2,1003,24279,65.72,10:00:00.0,2021-11-02T00:00:00Z,2,2021-11-03,110321imci1101_1103,25,100,40,20,100,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.63,4.328e7,267047189116799.97,864.0000000000001,0,no,no,83.6923131672598,yes,5.171323191116077e7
Rural_Town_4_2021-11-02_2,Rural_Town_4_2021-11-02,Rural_Town_4,2021-11-02,2,PMMoV,Sample,25.8,8.5999999999999993E-2,518,24450,74.03,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-04,110421imci1103,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0201,2.064e7,1570431163968,384.0,0,no,no,66.81608540925266,no,3.0890765110794384e7
Rural_Town_5_2021-11-02_1,Rural_Town_5_2021-11-02,Rural_Town_5,2021-11-02,1,PMMoV,Sample,22.6,9.6000000000000002E-2,418,24447,74.03,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-04,110421imci1103,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.021844799999999998,1.808e7,1495063550481.4077,384.0,0,no,no,37.54099644128114,no,4.8160682224509954e7
Rural_Town_5_2021-11-02_2,Rural_Town_5_2021-11-02,Rural_Town_5,2021-11-02,2,PMMoV,Sample,21.8,9.7000000000000003E-2,405,25016,74.03,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-04,110421imci1103,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.021844799999999998,1.744e7,1442140946924.5437,384.0,0,no,no,23.420071174377224,no,7.446604184141108e7
Small_City_2021-11-02_1,Small_City_2021-11-02,Small_City,2021-11-02,1,PMMoV,Sample,51.5,6.3E-2,941,24501,74.03,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-04,110421imci1103,25,100,40,20,100,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.54,4.12e7,240176820576000.03,384.0,0,no,no,29.27508896797153,no,1.4073398733330902e8
Small_City_2021-11-02_2,Small_City_2021-11-02,Small_City,2021-11-02,2,PMMoV,Sample,44.4,6.7000000000000004E-2,843,24586,74.03,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-04,110421imci1103,25,100,40,20,100,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.54,3.552e7,207065064729600.03,384.0,0,no,no,38.22982206405694,no,9.291175862781566e7
Rural_Town_1_2021-11-02_1,Rural_Town_1_2021-11-02,Rural_Town_1,2021-11-02,1,BCoV,Sample,2.5,0.28000000000000003,50,24296,58.65,10:00:00.0,2021-11-04T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.084,20000.0,6359492160,0.0,0,no,no,8.61032028469751,no,232279.39656953912
Rural_Town_1_2021-11-02_2,Rural_Town_1_2021-11-02,Rural_Town_1,2021-11-02,2,BCoV,Sample,7.5,0.16,151,25234,46.54,10:00:00.0,2021-11-04T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.084,60000.0,19078476480,0.0,0,no,no,25.830960854092528,no,232279.39656953915
Rural_Town_4_2021-11-02_2,Rural_Town_4_2021-11-02,Rural_Town_4,2021-11-02,2,BCoV,Sample,19.4,9.9000000000000005E-2,388,23613,57.38,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0201,155200.0,11808668442.24,0.0,0,no,no,66.81608540925266,no,232279.39656953918
Rural_Town_5_2021-11-02_1,Rural_Town_5_2021-11-02,Rural_Town_5,2021-11-02,1,BCoV,Sample,10.9,0.13600000000000001,209,24553,42.07,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.021844799999999998,87200.0,7210704734.622719,0.0,0,no,no,37.54099644128114,no,232279.39656953918
Rural_Town_5_2021-11-02_2,Rural_Town_5_2021-11-02,Rural_Town_5,2021-11-02,2,BCoV,Sample,6.8,0.17,134,25320,56.1,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.021844799999999998,54400.0,4498421302.333439,0.0,0,no,no,23.420071174377224,no,232279.39656953915
Small_City_2021-11-02_1,Small_City_2021-11-02,Small_City,2021-11-02,1,BCoV,Sample,8.5,0.155,160,24457,53.55,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.54,68000.0,396408344640,0.0,0,no,no,29.27508896797153,no,232279.39656953915
Small_City_2021-11-02_2,Small_City_2021-11-02,Small_City,2021-11-02,2,BCoV,Sample,11.1,0.13300000000000001,216,25102,54.83,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.54,88800.0,517662661824.00006,0.0,0,no,no,38.22982206405694,no,232279.39656953915
Rural_Town_1_2021-11-02_1,Rural_Town_1_2021-11-02,Rural_Town_1,2021-11-02,1,N1,Sample,8.5,0.15,172,24140,51.62,10:00:00.0,2021-11-04T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.084,68000.0,21622273344,0.0,0,no,no,8.61032028469751,no,789749.948336433
Rural_Town_1_2021-11-02_2,Rural_Town_1_2021-11-02,Rural_Town_1,2021-11-02,2,N1,Sample,19.4,9.9000000000000005E-2,388,25007,51.62,10:00:00.0,2021-11-04T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.084,155200.0,49349659161.6,0.0,0,no,no,25.830960854092528,no,600829.3724598746
Rural_Town_4_2021-11-02_2,Rural_Town_4_2021-11-02,Rural_Town_4,2021-11-02,2,N1,Sample,3.7,0.22800000000000001,75,23902,51.62,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0201,29600.0,2252168723.52,0.0,0,no,no,66.81608540925266,no,44300.709655015205
Rural_Town_5_2021-11-02_1,Rural_Town_5_2021-11-02,Rural_Town_5,2021-11-02,1,N1,Sample,2.0,0.318,39,24742,51.62,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.021844799999999998,16000.0,1323065088.9215999,0.0,0,no,no,37.54099644128114,no,42620.07276505306
Rural_Town_5_2021-11-02_2,Rural_Town_5_2021-11-02,Rural_Town_5,2021-11-02,2,N1,Sample,1.6,0.35699999999999998,31,25421,51.62,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.021844799999999998,12800.0,1058452071.1372799,0.0,0,no,no,23.420071174377224,no,54653.97566342098
Small_City_2021-11-02_1,Small_City_2021-11-02,Small_City,2021-11-02,1,N1,Sample,5.3,0.19700000000000001,100,24524,51.62,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.54,42400.0,247172261952.00003,0.0,0,no,no,29.27508896797153,no,144833.0355080656
Small_City_2021-11-02_2,Small_City_2021-11-02,Small_City,2021-11-02,2,N1,Sample,5.3,0.193,104,25225,51.62,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.54,42400.0,247172261952.00003,0.0,0,no,no,38.22982206405694,no,110908.1803440142
Rural_Town_1_2021-11-02_1,Rural_Town_1_2021-11-02,Rural_Town_1,2021-11-02,1,N2,Sample,3.2,0.24299999999999999,66,24268,81.1,10:00:00.0,2021-11-04T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.084,25600.0,8140149964.8,0.0,0,no,no,8.61032028469751,no,297317.6276090101
Rural_Town_1_2021-11-02_2,Rural_Town_1_2021-11-02,Rural_Town_1,2021-11-02,2,N2,Sample,5.2,0.192,105,25274,81.1,10:00:00.0,2021-11-04T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.084,41600.0,13227743692.800001,0.0,0,no,no,25.830960854092528,no,161047.04828821382
Rural_Town_4_2021-11-02_2,Rural_Town_4_2021-11-02,Rural_Town_4,2021-11-02,2,N2,Sample,1.7,0.33600000000000002,35,23936,81.1,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0201,13600.0,1034780224.3199999,0.0,0,no,no,66.81608540925266,no,20354.38011176374
Rural_Town_5_2021-11-02_1,Rural_Town_5_2021-11-02,Rural_Town_5,2021-11-02,1,N2,Sample,0.622,0.58799999999999997,12,24772,81.1,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.021844799999999998,4976.0,411473242.65461755,0.0,0,no,no,37.54099644128114,no,13254.842629931502
Rural_Town_5_2021-11-02_2,Rural_Town_5_2021-11-02,Rural_Town_5,2021-11-02,2,N2,Sample,0.303,0.86199999999999999,6,25454,81.1,10:00:00.0,2021-11-03T00:00:00Z,1,2021-11-05,110521imci1103,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.021844799999999998,2424.0,200444360.97162238,0.0,0,no,no,23.420071174377224,no,10350.096641260348
